Список населенных пунктов Беларуси и их географические координаты.		
		
Количество населенных пунктов: 21088		
Дата: 01-09-2019		

Разработка: Павленко Александр		https://jugit.wordpress.com/
            Пухлов Дмитрий		dmitri.poukhlov@gmail.com
            Савчук Роман		@wassmor_21


Описание полей БД:		
Название населенного пункта (NAME)		
Область (OBL)     		
Район (RAION)     		
Сельский (поселковый) совет (SOVET)     		
Тип населенного пункта (TIP)
Географических координаты - широта, десятичный формат (LATITUDE)
Географических координаты - долгота, десятичный формат (LONGITUDE)
Географических координаты - широта, формат градусы/минуты/секунды (DMS_LAT)
Географических координаты - долгота, формат градусы/минуты/секунды (DMS_LONG)
Военная система прямоугольных координат (MGRS)

Примечание: 
корректность базы данных проверялась выборочно
Район, Сельский совет и Тип может несоответствовать выбранному населенному пункту

Источники информации:
http://geonames.nga.mil/gns/html/
https://www.bygeo.ru/materialy/naselenie-belarusi/421-naselennye-punkty-belarusi-odnim-spiskom-skachat-v-formate-excel.html


						
						

NAME	OBL	RAION	SOVET	TIP	LATITUDE	LONGITUDE
Кибы	МИНСКАЯ ОБЛАСТЬ	Воложинский	Саковщинский	д.	54,1485	26,3075
Неровы	МИНСКАЯ ОБЛАСТЬ	Воложинский	Саковщинский	д.	54,1444	26,3305
Цна	МИНСКАЯ ОБЛАСТЬ	Вилейский	Любанский	д.	54,4031	26,8741
Куты	МИНСКАЯ ОБЛАСТЬ	Крупский	Бобрский	д.	54,3462	26,9914
Лозовец	МИНСКАЯ ОБЛАСТЬ	Молодечненский	Мясотский	д.	54,3688	26,9042
Заболотье	МИНСКАЯ ОБЛАСТЬ	Березинский	Поплавский	д.	54,3527	26,7868
Бушевица	МИНСКАЯ ОБЛАСТЬ	Молодечненский	Тюрлевский	д.	54,3464	26,8268
Мостище	МИНСКАЯ ОБЛАСТЬ	Березинский	Капланецкий	д.	54,3672	26,8361
Уша	МИНСКАЯ ОБЛАСТЬ	Березинский	Ушанский	аг.	54,375	26,741
Черченово	МИНСКАЯ ОБЛАСТЬ	Молодечненский	Мясотский	д.	54,3954	26,8223
Мамаи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Осиповичский	д.	54,4207	26,7783
Малын	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Октябрьский	Октябрьский	д.	52,6962	28,8584
Новые Завалены	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Октябрьский	Октябрьский	д.	52,6828	28,8608
Старые Завалены	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Октябрьский	Октябрьский	д.	52,6715	28,8648
Берков	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Октябрьский	Поречский	д.	52,6849	28,7283
Зубаревичи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Березовский	д.	52,7912	28,8692
Живунь	МИНСКАЯ ОБЛАСТЬ	Любанский	Сосновский	д.	52,6865	28,433
Житин	МОГИЛЕВСКАЯ ОБЛАСТЬ	Осиповичский	Дричинский	д.	53,2423	28,1805
Згода	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Березовский	д.	52,8319	28,8002
Зеленая Дуброва	МИНСКАЯ ОБЛАСТЬ	Стародорожский	Дражновский	д.	53,1637	28,2718
Заельник	МОГИЛЕВСКАЯ ОБЛАСТЬ	Осиповичский	Ясенский	д.	53,3119	28,9351
Турино	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Хвастовичский	аг.	52,8887	28,5887
Зарекуша	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Катковский	д.	52,7602	28,7653
Суровцово	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Паршинский	д.	54,3248	31,0364
Заречье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Запольский	д.	54,2948	31,0022
Славики	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Паршинский	д.	54,287	31,0508
Зафильцы	МИНСКАЯ ОБЛАСТЬ	Воложинский	Узболотский	д.	54,1326	26,5986
Букатово	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,0898	26,2211
Доржни	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,0963	26,2416
Круглая	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,0982	26,2341
Линки	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,1051	26,2237
Буда	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,1147	26,2258
Вертимы	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,1134	26,2387
Гончары	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,1269	26,2282
Запурье	МИНСКАЯ ОБЛАСТЬ	Воложинский	Саковщинский	д.	54,1317	26,2379
Климы	МИНСКАЯ ОБЛАСТЬ	Воложинский	Саковщинский	д.	54,1409	26,2553
Черневичи	МИНСКАЯ ОБЛАСТЬ	Борисовский	Гливинский	д.	54,1462	26,2408
Колесниковщина	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,1554	26,2261
Ольшанка	МИНСКАЯ ОБЛАСТЬ	Воложинский	Богдановский	д.	54,149	26,1917
Печевщина	МИНСКАЯ ОБЛАСТЬ	Воложинский	Богдановский	д.	54,1703	26,2029
Бартениха	МИНСКАЯ ОБЛАСТЬ	Воложинский	Саковщинский	д.	54,0653	26,2836
Шуловичи	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,0347	26,1994
Клим	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,1056	26,1571
Котевщина	МИНСКАЯ ОБЛАСТЬ	Воложинский	Богдановский	д.	54,1502	26,163
Нарковщина	МИНСКАЯ ОБЛАСТЬ	Воложинский	Богдановский	д.	54,1588	26,1281
Данилки	МИНСКАЯ ОБЛАСТЬ	Воложинский	Богдановский	д.	54,1629	26,1535
Заречная	МИНСКАЯ ОБЛАСТЬ	Воложинский	Богдановский	д.	54,1817	26,0931
Кражино	МИНСКАЯ ОБЛАСТЬ	Воложинский	Саковщинский	д.	54,1236	26,4325
Криница	МИНСКАЯ ОБЛАСТЬ	Воложинский	Раковский	д.	54,1269	26,4528
Долевичи	МИНСКАЯ ОБЛАСТЬ	Воложинский	Городьковский	д.	54,1386	26,4373
Кутенята	МИНСКАЯ ОБЛАСТЬ	Воложинский	Городьковский	д.	54,1507	26,4237
Демидовичи	МИНСКАЯ ОБЛАСТЬ	Воложинский	Городьковский	д.	54,1813	26,4402
Большое Запрудье	МИНСКАЯ ОБЛАСТЬ	Воложинский	Городьковский	д.	54,2468	26,4512
Кащеличи	МИНСКАЯ ОБЛАСТЬ	Воложинский	Городьковский	д.	54,2539	26,4787
Лоховщина	МИНСКАЯ ОБЛАСТЬ	Воложинский	Городьковский	д.	54,2622	26,4635
Микулевщина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,2811	26,4
Мысинщина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,3146	26,4567
Ласовичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Синьковский	д.	54,3341	26,4569
Березница	МИНСКАЯ ОБЛАСТЬ	Березинский	Капланецкий	д.	54,1426	26,0235
Десятники	МИНСКАЯ ОБЛАСТЬ	Воложинский	Богдановский	д.	54,1683	26,1495
Мильковщина	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,1854	26,2604
Гута	МИНСКАЯ ОБЛАСТЬ	Березинский	Поплавский	д.	54,1927	26,2128
Рогалевщина	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,1858	26,2236
Скадорвы	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,1708	26,2755
Богданов	МИНСКАЯ ОБЛАСТЬ	Воложинский	Богдановский	п.	54,1775	26,152
Полубовцы	МИНСКАЯ ОБЛАСТЬ	Воложинский	Першайский	д.	54,0494	26,7121
Чеховщина	МИНСКАЯ ОБЛАСТЬ	Воложинский	Першайский	д.	54,0496	26,6522
Лещатка	МИНСКАЯ ОБЛАСТЬ	Воложинский	Першайский	д.	54,0433	26,6515
Яшковичи	МИНСКАЯ ОБЛАСТЬ	Воложинский	Воложинский	д.	54,0404	26,6248
Пешкуры	МИНСКАЯ ОБЛАСТЬ	Воложинский	Воложинский	д.	54,0611	26,5958
Бурнейки	МИНСКАЯ ОБЛАСТЬ	Воложинский	Воложинский	д.	54,0735	26,5744
Баньково	МИНСКАЯ ОБЛАСТЬ	Воложинский	Воложинский	д.	54,0667	26,6229
Ведерники	МИНСКАЯ ОБЛАСТЬ	Воложинский	Воложинский	д.	54,0766	26,6
Сусни	МИНСКАЯ ОБЛАСТЬ	Воложинский	Першайский	д.	54,0801	26,6306
Огородники	МИНСКАЯ ОБЛАСТЬ	Воложинский	Залесский	д.	54,077	26,6514
Милидовщина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,3214	26,3749
Дохны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,3075	26,3887
Танщина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Синьковский	д.	54,3364	26,3629
Неровка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	х.	54,2946	26,3555
Ракутево	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,2659	26,3568
Клышки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,2828	26,2933
Малявичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,2618	26,2833
Доманово	МИНСКАЯ ОБЛАСТЬ	Вилейский	Осиповичский	д.	54,4258	26,8403
Холянино	МИНСКАЯ ОБЛАСТЬ	Вилейский	Осиповичский	д.	54,4316	26,81
Осиновка	МИНСКАЯ ОБЛАСТЬ	Борисовский	Велятичский	д.	54,4332	26,6799
Трепалово	МИНСКАЯ ОБЛАСТЬ	Вилейский	Куренецкий	д.	54,4203	26,7131
Буянцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Жодишковский	д.	54,6399	26,4616
Соченяты	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Жодишковский	д.	54,6229	26,4615
Курчи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Вишневский	х.	54,6117	26,5102
Острово	ГРОДНЕНСКАЯ ОБЛАСТЬ	Гродненский	Скидельский	д.	54,5209	26,5709
Лозовка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Гудогайский	д.	54,567	26,5542
Березы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Жодишковский	д.	54,5563	26,5114
Черный Бор	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Михалишковский	х.	54,5559	26,3646
Новая Рудня	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Жодишковский	х.	54,5691	26,3905
Антонишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Гервятский	д.	54,6535	26,3419
Ошмянец	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Жодишковский	д.	54,6621	26,3963
Понижаны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Мостовский	Глядовичский	д.	54,6447	26,4816
Мель	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Жодишковский	х.	54,6475	26,4096
Заполье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Запольский	д.	53,0533	28,7018
Замосточье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Катковский	д.	52,756	28,7279
Замошье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Быховский	Холстовский	д.	53,294	28,7031
Малая Королевка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Паршинский	д.	54,2218	31,0155
Ревячино	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Паршинский	д.	54,2038	31,029
Язычково	МОГИЛЕВСКАЯ ОБЛАСТЬ	Дрибинский	Михеевский	д.	54,1919	31,0045
Осиновка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Дрибинский	Михеевский	снп	54,1836	31,0296
Дертники	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ошмянский	Гольшанский	д.	54,1932	26,0839
Застенки	МИНСКАЯ ОБЛАСТЬ	Вилейский	Ижский	д.	54,6572	26,7606
Утки	МИНСКАЯ ОБЛАСТЬ	Вилейский	Ижский	д.	54,6489	26,7529
Любки	МИНСКАЯ ОБЛАСТЬ	Вилейский	Ижский	д.	54,6334	26,7665
Ямы	МИНСКАЯ ОБЛАСТЬ	Вилейский	Ижский	д.	54,6242	26,7332
Мишуты	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,5344	26,6365
Забродье	МИНСКАЯ ОБЛАСТЬ	Березинский	Маческий	д.	54,5444	26,7301
Констанполье	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,5201	26,6513
Кузьмишки	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,5167	26,7175
Мацевичи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,5127	26,6739
Мечаи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,4957	26,6582
Ермоличи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Вязынский	д.	54,4834	26,6737
Елажичи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,4648	26,6891
Ляховщина	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,4702	26,6924
Бабище	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,4906	26,7567
Принта	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,4908	26,7364
Набережная	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,4999	26,7374
Коновичи	МИНСКАЯ ОБЛАСТЬ	Молодечненский	Лебедевский	д.	54,3745	26,6117
Дудинка	МИНСКАЯ ОБЛАСТЬ	Борисовский	Пригородный	д.	54,6012	28,9126
Дуды	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,2063	26,257
Тупчи	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,2184	26,2192
Геленово	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,2259	26,1904
Радюки	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,2222	26,2313
Анцелевщина	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,2127	26,252
Ревки	МИНСКАЯ ОБЛАСТЬ	Воложинский	Вишневский	д.	54,2148	26,2857
Замостяны	МИНСКАЯ ОБЛАСТЬ	Воложинский	Ивенецкий	д.	54,1161	26,412
Немони	МИНСКАЯ ОБЛАСТЬ	Воложинский	Саковщинский	д.	54,1004	26,3454
Пруды	МИНСКАЯ ОБЛАСТЬ	Борисовский	Моисеевщинский	д.	54,3659	26,6638
Яковичи	МИНСКАЯ ОБЛАСТЬ	Молодечненский	Лебедевский	д.	54,3543	26,5336
Гудовщина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ошмянский	Борунский	д.	54,2364	26,2237
Залесовщина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Эйгердовский	д.	54,1171	26,1119
Черный Луг	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Эйгердовский	д.	54,1248	26,1094
Клим	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Эйгердовский	х.	54,132	26,1239
Садовая	ГРОДНЕНСКАЯ ОБЛАСТЬ	Кореличский	Красненский	д.	54,4656	26,3794
Клиденяты	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Залесский	д.	54,4723	26,4581
Круглянка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,2508	26,2966
Переходы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,2203	26,3206
Кочаны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Кореличский	Турецкий	д.	54,2243	26,3109
Куты	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,2328	26,2645
Новоселки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Берестовицкий	Олекшицкий	д.	54,2578	26,2813
Вишневка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Берестовицкий	Макаровецкий	д.	54,2683	26,2122
Коренды	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,2826	26,201
Четырки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,2618	26,1821
Ровы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ошмянский	Борунский	д.	54,2439	26,1819
Ровок	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,2385	26,2253
Буни	МИНСКАЯ ОБЛАСТЬ	Воложинский	Саковщинский	д.	54,0869	26,3402
Вялец	МИНСКАЯ ОБЛАСТЬ	Воложинский	Саковщинский	д.	54,0342	26,3332
Вороничи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Куренецкий	д.	54,6533	26,989
Довборово	МИНСКАЯ ОБЛАСТЬ	Вилейский	Любанский	д.	54,6393	26,9625
Короткие	МИНСКАЯ ОБЛАСТЬ	Вилейский	Любанский	д.	54,6175	26,9773
Казаны	МИНСКАЯ ОБЛАСТЬ	Вилейский	Любанский	д.	54,6079	26,9583
Студенки	МИНСКАЯ ОБЛАСТЬ	Вилейский	Любанский	д.	54,6035	26,9632
Саковичи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Куренецкий	д.	54,5759	26,9951
Литвинки	МИНСКАЯ ОБЛАСТЬ	Вилейский	Куренецкий	д.	54,5701	26,9498
Туровщина	МИНСКАЯ ОБЛАСТЬ	Вилейский	Любанский	д.	54,5708	26,894
Козярники	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Жодишковский	д.	54,6446	26,4307
Рачуны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	54,5709	26,2456
Рачково	МИНСКАЯ ОБЛАСТЬ	Молодечненский	Полочанский	д.	54,2454	26,6198
Прудники	МИНСКАЯ ОБЛАСТЬ	Воложинский	Воложинский	д.	54,0567	26,4405
Прудники	МИНСКАЯ ОБЛАСТЬ	Воложинский	Воложинский	д.	54,0239	26,6197
Пожарище	МИНСКАЯ ОБЛАСТЬ	Любанский	Реченский	п.	54,128	26,9479
Поповцы	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,5688	26,7006
Понизье	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Синьковский	д.	54,3755	26,484
Понара	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кореневский	д.	54,3749	26,2472
Погорельщина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Вишневский	д.	54,6003	26,6322
Петровщина	МИНСКАЯ ОБЛАСТЬ	Молодечненский	Городокский	д.	54,1257	26,9654
Трайги	ГРОДНЕНСКАЯ ОБЛАСТЬ	Вороновский	Мисевичский	д.	54,5969	26,0191
Порадовщина	МИНСКАЯ ОБЛАСТЬ	Молодечненский	Городокский	д.	54,2053	26,9457
Островы	МИНСКАЯ ОБЛАСТЬ	Вилейский	Любанский	д.	54,626	26,8676
Гнездное	МИНСКАЯ ОБЛАСТЬ	Стародорожский	Щитковичский	д.	53,3039	28,0058
Заполяки	МИНСКАЯ ОБЛАСТЬ	Молодечненский	Лебедевский	д.	54,3677	26,6494
Ковальцы	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Путчинский	д.	54,3561	26,6077
Веребушки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кревский	д.	54,2648	26,2623
Великое Село	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Боровской	д.	54,313	26,9023
Великое Село	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Боровской	д.	54,2738	26,6905
Васюки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кореневский	д.	54,5133	26,2437
Василевичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Гродненский	Сопоцкинский поселковый Совет	д.	54,4369	26,3739
Узболоть	МИНСКАЯ ОБЛАСТЬ	Воложинский	Узболотский	д.	54,1819	26,4992
Уречье	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,5195	26,7625
Угляны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Войстомский	д.	54,5199	26,6132
Теляки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Свислочский	Порозовский поселковый Совет	д.	54,6195	26,5788
Шиловичи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Осиповичский	д.	54,4885	26,8239
Свирщизна	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Островецкий	д.	54,5941	26,1735
Свиридовичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Залесский	д.	54,4514	26,3931
Светляны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кореневский	д.	54,5176	26,3908
Сутьково	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Синьковский	д.	54,395	26,3885
Сухари	МИНСКАЯ ОБЛАСТЬ	Вилейский	Любанский	д.	54,6	26,9228
Макраны	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Калатичский	д.	53	28,7099
Юзефово	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Калатичский	д.	53,0025	28,6788
Боровище	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Хвастовичский	д.	52,9749	28,5072
Сельцы	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Калатичский	д.	52,9878	28,6131
Карповичи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Кировский	д.	52,9823	28,8204
Красновка	МИНСКАЯ ОБЛАСТЬ	Крупский	Бобрский	д.	54,5786	28,8908
Бабарика	МИНСКАЯ ОБЛАСТЬ	Крупский	Холопеничский	д.	54,5448	28,9767
Подалец	МИНСКАЯ ОБЛАСТЬ	Крупский	Холопеничский	д.	54,5495	28,872
Иванковщина	МИНСКАЯ ОБЛАСТЬ	Борисовский	Трояновский	д.	54,5694	28,7679
Стотковщина	МИНСКАЯ ОБЛАСТЬ	Борисовский	Трояновский	д.	54,5704	28,746
Стотсберг	МИНСКАЯ ОБЛАСТЬ	Борисовский	Трояновский	д.	54,5622	28,7463
Ржавка	МИНСКАЯ ОБЛАСТЬ	Борисовский	Моисеевщинский	д.	54,5649	28,672
Мрай	МИНСКАЯ ОБЛАСТЬ	Борисовский	Мстижский	д.	54,5505	28,1988
Загорье	МИНСКАЯ ОБЛАСТЬ	Борисовский	Веселовский	д.	54,5621	28,1798
Горожанка	МИНСКАЯ ОБЛАСТЬ	Борисовский	Мстижский	д.	54,5683	28,1726
Соболевка	МИНСКАЯ ОБЛАСТЬ	Борисовский	Мстижский	д.	54,5838	28,1559
Глебовщина	МИНСКАЯ ОБЛАСТЬ	Логойский	Околовский	д.	54,5279	28,008
Березовщина	МИНСКАЯ ОБЛАСТЬ	Борисовский	Иканский	д.	54,5271	28,2312
Усохи	МИНСКАЯ ОБЛАСТЬ	Борисовский	Иканский	д.	54,5189	28,252
Саковка	МИНСКАЯ ОБЛАСТЬ	Смолевичский	Плисский	д.	54,0574	28,1946
Дорожный	МИНСКАЯ ОБЛАСТЬ	Смолевичский	Жодинский	п.	54,0725	28,1883
Перевесье	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Кореневский	д.	54,5057	26,4262
Загорье	ГРОДНЕНСКАЯ ОБЛАСТЬ	Кореличский	Красненский	д.	54,3481	26,4688
Горбачи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Берестовицкий	Пограничный	д.	54,3524	26,4968
Яневичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Залесский	д.	54,3932	26,5152
Готковичи	МИНСКАЯ ОБЛАСТЬ	Молодечненский	Лебедевский	д.	54,3863	26,5676
Ветхово	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Залесский	д.	54,4069	26,5305
Бельково	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Войстомский	х.	54,4269	26,5941
Студенец	ГРОДНЕНСКАЯ ОБЛАСТЬ	Волковысский	Росский поселковый Совет	д.	54,4365	26,5674
Новое Село	ГРОДНЕНСКАЯ ОБЛАСТЬ	Волковысский	Росский поселковый Совет	д.	54,4848	26,6208
Студенец	ГРОДНЕНСКАЯ ОБЛАСТЬ	Волковысский	Росский поселковый Совет	д.	54,4321	26,2518
Стайки	МИНСКАЯ ОБЛАСТЬ	Борисовский	Неманицкий	д.	54,0977	26,4349
Старая Рудня	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Гервятский	д.	54,6219	26,3425
Слайковщина	МИНСКАЯ ОБЛАСТЬ	Воложинский	Саковщинский	д.	54,1304	26,2718
Совлово	МИНСКАЯ ОБЛАСТЬ	Молодечненский	Городиловский	д.	54,2609	26,5435
Солоная	МИНСКАЯ ОБЛАСТЬ	Воложинский	Воложинский	д.	54,0622	26,58
Савино	МИНСКАЯ ОБЛАСТЬ	Вилейский	Куренецкий	д.	54,5519	26,9212
Зимодры	МИНСКАЯ ОБЛАСТЬ	Вилейский	Куренецкий	д.	54,5398	26,951
Карвели	МИНСКАЯ ОБЛАСТЬ	Вилейский	Любанский	д.	54,5346	26,9189
Снежково	МИНСКАЯ ОБЛАСТЬ	Вилейский	Любанский	д.	54,528	26,9292
Пликовичи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Куренецкий	д.	54,5368	26,9964
Ивонцевичи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Куренецкий	д.	54,5251	26,9755
Беловоротица	МИНСКАЯ ОБЛАСТЬ	Вилейский	Рабунский	д.	54,4768	26,9501
Кутьки	МИНСКАЯ ОБЛАСТЬ	Вилейский	Осиповичский	д.	54,4715	26,9223
Красный Бережок	МИНСКАЯ ОБЛАСТЬ	Вилейский	Осиповичский	д.	54,4602	26,8933
Приозерный	МИНСКАЯ ОБЛАСТЬ	Вилейский	Осиповичский	п.	54,4376	26,9222
Трилесина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Жодишковский	д.	54,48	26,4904
Колпея	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Жодишковский	д.	54,4932	26,4949
Перевозы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Залесский	д.	54,5016	26,447
Купля	МИНСКАЯ ОБЛАСТЬ	Вилейский	Нарочанский	д.	54,5211	26,6323
Дервели	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Войстомский	д.	54,5365	26,6078
Великополье	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Войстомский	д.	54,5542	26,6194
Селище	ГРОДНЕНСКАЯ ОБЛАСТЬ	Кореличский	Малюшичский	д.	54,5643	26,6011
Лемеши	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Войстомский	д.	54,5729	26,6575
Новоселки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Берестовицкий	Олекшицкий	д.	54,5871	26,6402
